rep,strategy,workload,team,namespace,prompt,model,provider,real,in_tokens,out_tokens,cost_eur,latency_ms,quality_1to5,reroute
14,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-06,gpt-4o,openai-us,true,31,73,0.000807,855,5.00,false
14,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-07,gpt-4o,openai-us,true,51,203,0.002158,1243,5.00,false
14,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-08,gpt-4o,openai-us,true,40,130,0.001400,1181,5.00,false
14,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-09,gpt-4o,openai-us,true,32,23,0.000310,434,5.00,false
14,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-10,gpt-4o,openai-us,true,39,65,0.000748,787,5.00,false
14,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-01,gpt-4o,openai-us,true,53,3,0.000162,406,1.00,false
14,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-02,gpt-4o,openai-us,true,48,12,0.000240,503,4.00,false
14,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-03,gpt-4o,openai-us,true,43,1,0.000118,382,5.00,false
14,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-04,gpt-4o,openai-us,true,45,136,0.001473,988,5.00,false
14,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-05,gpt-4o,openai-us,true,55,15,0.000287,471,5.00,false
14,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-06,gpt-4o,openai-us,true,79,256,0.002757,1846,5.00,false
14,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-07,gpt-4o,openai-us,true,47,6,0.000178,412,5.00,false
14,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-08,gpt-4o,openai-us,true,29,2,0.000092,451,5.00,false
14,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-09,gpt-4o,openai-us,true,47,1,0.000128,592,5.00,false
14,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-10,gpt-4o,openai-us,true,60,248,0.002630,1550,4.00,false
14,B6-ours,W1-HR-Chatbot,hr,hr,w1-01,gpt-4o-mini,openai-us,true,40,38,0.000029,778,5.00,true
14,B6-ours,W1-HR-Chatbot,hr,hr,w1-02,gpt-4o-mini,openai-us,true,41,50,0.000036,950,4.00,true
14,B6-ours,W1-HR-Chatbot,hr,hr,w1-03,gpt-4o-mini,openai-us,true,33,67,0.000045,1352,5.00,true
14,B6-ours,W1-HR-Chatbot,hr,hr,w1-04,gpt-4o-mini,openai-us,true,32,240,0.000149,2882,5.00,true
14,B6-ours,W1-HR-Chatbot,hr,hr,w1-05,gpt-4o-mini,openai-us,true,29,110,0.000070,2057,5.00,true
14,B6-ours,W1-HR-Chatbot,hr,hr,w1-06,gpt-4o-mini,openai-us,true,34,105,0.000068,1866,5.00,true
14,B6-ours,W1-HR-Chatbot,hr,hr,w1-07,gpt-4o-mini,openai-us,true,35,139,0.000089,2351,5.00,true
14,B6-ours,W1-HR-Chatbot,hr,hr,w1-08,gpt-4o-mini,openai-us,true,31,173,0.000108,2555,5.00,true
14,B6-ours,W1-HR-Chatbot,hr,hr,w1-09,gpt-4o-mini,openai-us,true,34,134,0.000086,2105,5.00,true
14,B6-ours,W1-HR-Chatbot,hr,hr,w1-10,gpt-4o-mini,openai-us,true,37,59,0.000041,1164,4.00,true
14,B6-ours,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4o-mini,openai-us,true,60,11,0.000016,498,5.00,true
14,B6-ours,W2-RAG-Docs,knowledge,rag,w2-02,gpt-4o-mini,openai-us,true,57,13,0.000016,634,5.00,true
14,B6-ours,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4o-mini,openai-us,true,49,9,0.000013,608,5.00,true
14,B6-ours,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4o-mini,openai-us,true,60,56,0.000043,1160,5.00,true
14,B6-ours,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4o-mini,openai-us,true,44,7,0.000011,569,5.00,true
14,B6-ours,W2-RAG-Docs,knowledge,rag,w2-06,gpt-4o-mini,openai-us,true,48,20,0.000019,877,5.00,true
14,B6-ours,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4o-mini,openai-us,true,48,9,0.000013,659,5.00,true
14,B6-ours,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4o-mini,openai-us,true,53,11,0.000015,427,5.00,true
14,B6-ours,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4o-mini,openai-us,true,52,9,0.000013,512,5.00,true
14,B6-ours,W2-RAG-Docs,knowledge,rag,w2-10,gpt-4o-mini,openai-us,true,52,31,0.000026,1099,5.00,true
14,B6-ours,W3-Dev-Assistant,platform,dev,w3-01,mistral-large,mistral-eu,true,41,64,0.000466,1330,5.00,true
14,B6-ours,W3-Dev-Assistant,platform,dev,w3-02,mistral-large,mistral-eu,true,28,225,0.001406,3875,5.00,true
14,B6-ours,W3-Dev-Assistant,platform,dev,w3-03,mistral-large,mistral-eu,true,42,256,0.001620,3785,5.00,true
14,B6-ours,W3-Dev-Assistant,platform,dev,w3-04,mistral-large,mistral-eu,true,29,155,0.000988,2245,5.00,true
14,B6-ours,W3-Dev-Assistant,platform,dev,w3-05,mistral-large,mistral-eu,true,33,206,0.001302,3120,5.00,true
14,B6-ours,W3-Dev-Assistant,platform,dev,w3-06,mistral-large,mistral-eu,true,27,73,0.000492,1321,5.00,true
14,B6-ours,W3-Dev-Assistant,platform,dev,w3-07,mistral-large,mistral-eu,true,47,256,0.001630,3860,5.00,true
14,B6-ours,W3-Dev-Assistant,platform,dev,w3-08,mistral-large,mistral-eu,true,35,121,0.000796,1946,5.00,true
14,B6-ours,W3-Dev-Assistant,platform,dev,w3-09,mistral-large,mistral-eu,true,28,33,0.000254,917,5.00,true
14,B6-ours,W3-Dev-Assistant,platform,dev,w3-10,mistral-large,mistral-eu,true,34,70,0.000488,1693,5.00,true
14,B6-ours,W4-Analytical-Agent,analytics,agent,w4-01,gpt-4o-mini,openai-us,true,53,3,0.000010,583,1.00,true
14,B6-ours,W4-Analytical-Agent,analytics,agent,w4-02,gpt-4o-mini,openai-us,true,48,13,0.000015,642,5.00,true
14,B6-ours,W4-Analytical-Agent,analytics,agent,w4-03,gpt-4o-mini,openai-us,true,43,1,0.000007,382,5.00,true
14,B6-ours,W4-Analytical-Agent,analytics,agent,w4-04,gpt-4o-mini,openai-us,true,45,157,0.000101,1761,5.00,true
14,B6-ours,W4-Analytical-Agent,analytics,agent,w4-05,gpt-4o-mini,openai-us,true,55,29,0.000026,741,5.00,true
14,B6-ours,W4-Analytical-Agent,analytics,agent,w4-06,gpt-4o-mini,openai-us,true,79,256,0.000165,3204,5.00,true
14,B6-ours,W4-Analytical-Agent,analytics,agent,w4-07,gpt-4o-mini,openai-us,true,47,6,0.000011,640,5.00,true
14,B6-ours,W4-Analytical-Agent,analytics,agent,w4-08,gpt-4o-mini,openai-us,true,29,2,0.000006,571,5.00,true
14,B6-ours,W4-Analytical-Agent,analytics,agent,w4-09,gpt-4o-mini,openai-us,true,47,2,0.000008,413,5.00,true
14,B6-ours,W4-Analytical-Agent,analytics,agent,w4-10,gpt-4o-mini,openai-us,true,60,256,0.000163,3110,4.00,true
15,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-01,gpt-4o,openai-us,true,40,45,0.000550,655,5.00,false
15,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-02,gpt-4o,openai-us,true,41,43,0.000532,973,3.00,false
15,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-03,gpt-4o,openai-us,true,33,68,0.000763,918,5.00,false
15,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-04,gpt-4o,openai-us,true,32,239,0.002470,2148,5.00,false
15,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-05,gpt-4o,openai-us,true,29,190,0.001973,1718,5.00,false
15,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-06,gpt-4o,openai-us,true,34,107,0.001155,1707,5.00,false
15,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-07,gpt-4o,openai-us,true,35,233,0.002417,1939,5.00,false
15,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-08,gpt-4o,openai-us,true,31,256,0.002637,2115,5.00,false
15,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-09,gpt-4o,openai-us,true,34,154,0.001625,2109,5.00,false
15,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-10,gpt-4o,openai-us,true,37,84,0.000932,1122,3.00,false
15,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4o,openai-us,true,60,11,0.000260,466,5.00,false
15,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-02,gpt-4o,openai-us,true,57,13,0.000272,556,5.00,false
15,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4o,openai-us,true,49,9,0.000213,559,5.00,false
15,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4o,openai-us,true,60,60,0.000750,749,5.00,false
15,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4o,openai-us,true,44,7,0.000180,401,5.00,false
15,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-06,gpt-4o,openai-us,true,48,14,0.000260,546,5.00,false
15,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4o,openai-us,true,48,9,0.000210,486,5.00,false
15,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4o,openai-us,true,53,11,0.000242,406,5.00,false
15,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4o,openai-us,true,52,9,0.000220,656,5.00,false
15,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-10,gpt-4o,openai-us,true,52,32,0.000450,997,5.00,false
15,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-01,gpt-4o,openai-us,true,45,57,0.000682,797,5.00,false
15,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-02,gpt-4o,openai-us,true,33,89,0.000972,1178,5.00,false
15,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-03,gpt-4o,openai-us,true,48,185,0.001970,1951,5.00,false
15,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-04,gpt-4o,openai-us,true,35,91,0.000997,1055,5.00,false
15,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-05,gpt-4o,openai-us,true,39,256,0.002657,1917,5.00,false
15,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-06,gpt-4o,openai-us,true,31,71,0.000788,1256,5.00,false
15,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-07,gpt-4o,openai-us,true,51,195,0.002077,1506,5.00,false
15,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-08,gpt-4o,openai-us,true,40,161,0.001710,1227,5.00,false
15,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-09,gpt-4o,openai-us,true,32,23,0.000310,574,5.00,false
15,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-10,gpt-4o,openai-us,true,39,56,0.000657,751,5.00,false
15,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-01,gpt-4o,openai-us,true,53,3,0.000162,394,1.00,false
15,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-02,gpt-4o,openai-us,true,48,12,0.000240,617,5.00,false
15,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-03,gpt-4o,openai-us,true,43,1,0.000118,519,5.00,false
15,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-04,gpt-4o,openai-us,true,45,172,0.001833,1183,5.00,false
15,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-05,gpt-4o,openai-us,true,55,15,0.000287,472,5.00,false
15,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-06,gpt-4o,openai-us,true,79,238,0.002577,1843,5.00,false
15,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-07,gpt-4o,openai-us,true,47,6,0.000178,639,5.00,false
15,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-08,gpt-4o,openai-us,true,29,2,0.000092,589,5.00,false
15,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-09,gpt-4o,openai-us,true,47,1,0.000128,472,5.00,false
15,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-10,gpt-4o,openai-us,true,60,238,0.002530,1972,3.00,false
15,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-01,gpt-4.1-nano,openai-us,true,40,38,0.000019,595,5.00,true
15,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-02,gpt-4o,openai-us,true,41,39,0.000492,968,3.00,false
15,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-03,gpt-4o-mini,openai-us,true,33,71,0.000048,1675,5.00,true
15,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-04,mistral-large,mistral-eu,true,27,256,0.001590,2087,5.00,true
15,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-05,selfhosted-eu-llama,onprem-fr,false,25,80,0.000005,700,3.96,true
15,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-06,gpt-4.1-nano,openai-us,true,34,84,0.000037,770,5.00,true
15,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-07,gpt-4o,openai-us,true,35,185,0.001937,1677,5.00,false
15,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-08,gpt-4o-mini,openai-us,true,31,194,0.000121,2980,5.00,true
15,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-09,mistral-large,mistral-eu,true,28,131,0.000842,1300,5.00,true
15,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-10,selfhosted-eu-llama,onprem-fr,false,32,80,0.000006,700,3.96,true
15,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4o-mini,openai-us,true,60,11,0.000016,546,5.00,true
15,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-02,mistral-large,mistral-eu,true,55,15,0.000200,321,5.00,true
15,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4.1-nano,openai-us,true,49,9,0.000008,441,5.00,true
15,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4o,openai-us,true,60,48,0.000630,636,5.00,false
15,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4o-mini,openai-us,true,44,7,0.000011,657,5.00,true
15,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-06,mistral-large,mistral-eu,true,46,37,0.000314,450,5.00,true
15,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4.1-nano,openai-us,true,48,9,0.000008,429,5.00,true
15,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4o,openai-us,true,53,11,0.000242,544,5.00,false
15,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4o-mini,openai-us,true,52,9,0.000013,524,5.00,true
15,B2-round-robin,W2-RAG-Docs,knowledge,rag,w2-10,mistral-large,mistral-eu,true,50,37,0.000322,371,5.00,true
15,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-01,gpt-4.1-nano,openai-us,true,45,51,0.000025,581,5.00,true
15,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-02,gpt-4o,openai-us,true,33,97,0.001053,938,5.00,false
15,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-03,gpt-4o-mini,openai-us,true,48,256,0.000161,3927,5.00,true
15,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-04,mistral-large,mistral-eu,true,29,215,0.001348,1423,5.00,true
15,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-05,gpt-4.1-nano,openai-us,true,39,233,0.000097,1583,5.00,true
15,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-06,gpt-4o,openai-us,true,31,70,0.000777,1288,5.00,false
15,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-07,gpt-4o-mini,openai-us,true,51,244,0.000154,3516,5.00,true
15,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-08,mistral-large,mistral-eu,true,35,121,0.000796,1017,5.00,true
15,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-09,gpt-4.1-nano,openai-us,true,32,24,0.000013,412,5.00,true
15,B2-round-robin,W3-Dev-Assistant,platform,dev,w3-10,gpt-4o,openai-us,true,39,64,0.000737,896,5.00,false
15,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-01,gpt-4.1-nano,openai-us,true,53,3,0.000007,369,1.00,true
15,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-02,gpt-4o,openai-us,true,48,12,0.000240,487,4.00,false
15,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-03,gpt-4o-mini,openai-us,true,43,1,0.000007,404,5.00,true
15,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-04,mistral-large,mistral-eu,true,47,183,0.001192,1380,5.00,true
15,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-05,selfhosted-eu-llama,onprem-fr,false,26,80,0.000005,700,3.96,true
15,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-06,gpt-4.1-nano,openai-us,true,79,256,0.000110,1430,4.00,true
15,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-07,gpt-4o,openai-us,true,47,6,0.000178,637,5.00,false
15,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-08,gpt-4o-mini,openai-us,true,29,2,0.000006,579,5.00,true
15,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-09,mistral-large,mistral-eu,true,47,2,0.000106,293,5.00,true
15,B2-round-robin,W4-Analytical-Agent,analytics,agent,w4-10,selfhosted-eu-llama,onprem-fr,false,33,80,0.000006,700,3.96,true
15,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-01,selfhosted-eu-llama,onprem-fr,false,35,80,0.000006,700,3.96,true
15,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-02,selfhosted-eu-llama,onprem-fr,false,35,80,0.000006,700,3.96,true
15,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-03,selfhosted-eu-llama,onprem-fr,false,25,80,0.000005,700,3.96,true
15,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-04,selfhosted-eu-llama,onprem-fr,false,27,80,0.000005,700,3.96,true
15,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-05,selfhosted-eu-llama,onprem-fr,false,25,80,0.000005,700,3.96,true
15,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-06,selfhosted-eu-llama,onprem-fr,false,30,80,0.000006,700,3.96,true
15,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-07,selfhosted-eu-llama,onprem-fr,false,27,80,0.000005,700,3.96,true
15,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-08,selfhosted-eu-llama,onprem-fr,false,23,80,0.000005,700,3.96,true
15,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-09,selfhosted-eu-llama,onprem-fr,false,31,80,0.000006,700,3.96,true
15,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-10,selfhosted-eu-llama,onprem-fr,false,32,80,0.000006,700,3.96,true
15,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4.1-nano,openai-us,true,60,12,0.000011,503,5.00,true
15,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-02,gpt-4.1-nano,openai-us,true,57,17,0.000013,454,5.00,true
15,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4.1-nano,openai-us,true,49,9,0.000008,529,5.00,true
15,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4.1-nano,openai-us,true,60,56,0.000028,654,5.00,true
15,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4.1-nano,openai-us,true,44,7,0.000007,439,5.00,true
15,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-06,gpt-4.1-nano,openai-us,true,48,15,0.000011,567,5.00,true
15,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4.1-nano,openai-us,true,48,9,0.000008,475,5.00,true
15,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4.1-nano,openai-us,true,53,11,0.000010,389,5.00,true
15,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4.1-nano,openai-us,true,52,9,0.000009,363,5.00,true
15,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-10,gpt-4.1-nano,openai-us,true,52,29,0.000017,467,5.00,true
15,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-01,gpt-4.1-nano,openai-us,true,45,51,0.000025,544,5.00,true
15,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-02,gpt-4.1-nano,openai-us,true,33,106,0.000046,901,5.00,true
15,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-03,gpt-4.1-nano,openai-us,true,48,256,0.000107,1395,5.00,true
15,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-04,gpt-4.1-nano,openai-us,true,35,29,0.000015,439,5.00,true
15,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-05,gpt-4.1-nano,openai-us,true,39,154,0.000066,1242,5.00,true
15,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-06,gpt-4.1-nano,openai-us,true,31,58,0.000026,767,5.00,true
15,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-07,gpt-4.1-nano,openai-us,true,51,218,0.000092,1481,5.00,true
15,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-08,gpt-4.1-nano,openai-us,true,40,127,0.000055,987,5.00,true
15,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-09,gpt-4.1-nano,openai-us,true,32,23,0.000012,445,5.00,true
15,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-10,gpt-4.1-nano,openai-us,true,39,65,0.000030,784,5.00,true
15,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-01,selfhosted-eu-llama,onprem-fr,false,39,80,0.000006,700,3.96,true
15,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-02,selfhosted-eu-llama,onprem-fr,false,33,80,0.000006,700,3.96,true
15,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-03,selfhosted-eu-llama,onprem-fr,false,33,80,0.000006,700,3.96,true
15,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-04,selfhosted-eu-llama,onprem-fr,false,30,80,0.000006,700,3.96,true
15,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-05,selfhosted-eu-llama,onprem-fr,false,26,80,0.000005,700,3.96,true
15,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-06,selfhosted-eu-llama,onprem-fr,false,43,80,0.000006,700,3.96,true
15,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-07,selfhosted-eu-llama,onprem-fr,false,30,80,0.000006,700,3.96,true
15,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-08,selfhosted-eu-llama,onprem-fr,false,15,80,0.000005,700,3.96,true
15,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-09,selfhosted-eu-llama,onprem-fr,false,29,80,0.000005,700,3.96,true
15,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-10,selfhosted-eu-llama,onprem-fr,false,33,80,0.000006,700,3.96,true
15,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-01,gpt-4.1-nano,openai-us,true,40,38,0.000019,526,5.00,true
15,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-02,gpt-4.1-nano,openai-us,true,41,35,0.000018,587,5.00,true
15,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-03,gpt-4.1-nano,openai-us,true,33,71,0.000032,737,5.00,true
15,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-04,gpt-4.1-nano,openai-us,true,32,135,0.000057,1366,5.00,true
15,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-05,gpt-4.1-nano,openai-us,true,29,71,0.000031,638,5.00,true
15,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-06,gpt-4.1-nano,openai-us,true,34,59,0.000027,744,5.00,true
15,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-07,gpt-4.1-nano,openai-us,true,35,173,0.000073,1022,5.00,true
15,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-08,gpt-4.1-nano,openai-us,true,31,123,0.000052,896,5.00,true
15,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-09,gpt-4.1-nano,openai-us,true,34,40,0.000019,499,5.00,true
15,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-10,gpt-4.1-nano,openai-us,true,37,22,0.000013,623,5.00,true
15,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4o-mini,openai-us,true,60,11,0.000016,576,5.00,true
15,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-02,gpt-4o-mini,openai-us,true,57,13,0.000016,634,5.00,true
15,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4o-mini,openai-us,true,49,9,0.000013,554,5.00,true
15,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4o-mini,openai-us,true,60,58,0.000044,933,5.00,true
15,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4o-mini,openai-us,true,44,7,0.000011,690,5.00,true
15,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-06,gpt-4o-mini,openai-us,true,48,20,0.000019,939,5.00,true
15,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4o-mini,openai-us,true,48,10,0.000013,1029,5.00,true
15,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4o-mini,openai-us,true,53,11,0.000015,431,5.00,true
15,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4o-mini,openai-us,true,52,9,0.000013,521,5.00,true
15,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-10,gpt-4o-mini,openai-us,true,52,30,0.000026,903,5.00,true
15,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-01,gpt-4o,openai-us,true,45,54,0.000652,685,5.00,false
15,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-02,gpt-4o,openai-us,true,33,101,0.001093,990,5.00,false
15,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-03,gpt-4o,openai-us,true,48,230,0.002420,2250,5.00,false
15,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-04,gpt-4o,openai-us,true,35,49,0.000577,736,5.00,false
15,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-05,gpt-4o,openai-us,true,39,208,0.002177,1515,5.00,false
15,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-06,gpt-4o,openai-us,true,31,60,0.000678,814,5.00,false
15,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-07,gpt-4o,openai-us,true,51,222,0.002348,1892,5.00,false
15,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-08,gpt-4o,openai-us,true,40,131,0.001410,1156,5.00,false
15,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-09,gpt-4o,openai-us,true,32,31,0.000390,601,5.00,false
15,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-10,gpt-4o,openai-us,true,39,65,0.000748,1049,5.00,false
15,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-01,gpt-4o,openai-us,true,53,3,0.000162,404,1.00,false
15,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-02,gpt-4o,openai-us,true,48,12,0.000240,491,3.00,false
15,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-03,gpt-4o,openai-us,true,43,1,0.000118,389,5.00,false
